,timbre_mean_1,timbre_mean_2,timbre_mean_3,timbre_mean_4,timbre_mean_5,timbre_mean_6,timbre_mean_7,timbre_mean_8,timbre_mean_9,timbre_mean_10,timbre_mean_11,timbre_mean_12
38,53.21789622641507,89.63667115902953,23.834598382749338,6.785421832884099,24.054481132075452,-20.058215633423178,-2.006854447439354,0.6891698113207556,-7.130464959568734,-0.844121293800539,-12.771680592991913,-3.7797425876010813
39,50.41153307393001,19.511731517509713,1.9723631647211426,-0.17607652399481208,36.504286640726306,-18.933627756160835,4.179389105058366,-2.758826199740595,-4.394337224383924,-0.24713359273670543,-12.856274967574564,1.4087224383916974
40,43.92315718562872,31.731604790419166,-2.2702425149700614,-1.6431796407185653,23.680902694610797,-21.42605538922154,-3.0825464071856277,-6.541594311377248,-7.950991017964076,0.7759326347305388,-12.340101796407183,1.045543413173653
41,46.89176089517082,14.860042402826863,-19.392881036513536,-18.48610482921084,12.405560659599534,-19.916898704358083,-11.776690223792695,-1.871799764428742,-3.53370671378092,0.10610954063604211,-9.219952885747938,4.012149587750297
42,42.67621704035874,26.554893273542604,-35.757126457399025,20.1056457399103,17.242757847533618,-22.021647533632297,-7.707146188340811,7.924334529147979,-21.298452914798162,-3.856547982062782,-20.382620627802673,-6.5855757847533685
43,48.21253432032307,0.7266446837146713,38.24145625841181,-11.20990578734859,52.71944279946168,-11.907872139973081,-28.910056527590864,-4.745981157469717,-13.23686944818304,-7.740316285329745,-7.378596231493937,-3.0680753701211336
44,50.03532639545881,38.484699148533615,-11.178622516556299,-9.223477767265853,35.44400756859031,-31.215663197729416,-5.312447492904435,-4.587589403973506,5.353500473036893,9.187821192052974,-11.611586565752118,-2.274517502365185
45,52.47791705069122,65.73292626728107,50.89295023041471,16.079132718893995,41.99198525345622,-15.83802027649768,-1.47470414746543,1.482797235023043,-7.830749308755763,3.769063594470049,-12.888111520737313,0.8816018433179736
46,47.232540726202075,91.21260058881253,5.777160942100088,4.596058881256127,3.315418056918553,-1.6334357212953836,-9.952311089303231,-4.018228655544651,-18.57590775269874,2.431460255152107,-19.325710500490672,-4.6969685966633925
47,48.78094273594914,39.17040509013784,-16.917932131495217,5.09387486744433,25.33023541887591,-33.056305408271506,1.7594262990455973,-0.5218451749734874,-9.539589607635207,3.6473308589607676,-12.8144920466596,-4.228430540827148
48,52.088249406175784,24.75954156769595,12.505460015835316,2.3065035629453674,24.97267062549485,-22.71006967537612,3.7532153602533627,-6.0473024544734635,2.7766057007125933,5.327468725257319,-16.609011084718937,-8.180689627870146
49,47.11693749999997,50.264888297872346,-0.9157473404255361,4.716493351063824,22.49594148936171,-19.01885106382982,19.992222074468078,1.1277819148936177,-10.47815292553191,5.1802845744680885,-20.54973404255321,-7.958585106382976
50,51.91993749999995,15.62999652777777,29.050449652777772,-12.565967013888883,14.322217013888901,-20.417576388888882,0.04173611111111142,1.4961059027777783,1.0416718750000007,0.20573437499999983,-11.229635416666678,-4.307538194444444
51,50.024999999999956,38.34793977055452,-3.169820267686427,-5.419633843212238,16.838586998087962,-18.639077437858496,4.58133652007648,3.823854684512431,-3.9260774378585075,2.5711606118546895,-18.526670172084128,-6.007738049713194
52,53.65030013642561,67.98705320600276,17.979841746248287,-9.388532060027284,25.766298772169186,-25.6915525238745,0.043750341064121026,-0.9962660300136419,2.1811732605729874,3.3884706684856756,-11.321266030013653,3.841144611186904
53,47.20790329670326,14.065773626373595,23.64909010989014,-10.941440659340659,27.93323626373628,-23.318169230769225,3.2812989010989018,-0.5376879120879131,-2.2621054945054966,1.5414263736263705,-11.163612087912075,-1.2877802197802204
54,49.04958430913349,37.86943325526934,-5.85189110070257,-11.179055035128801,24.245782201405206,-18.370537470725985,-11.694436768149881,0.03325878220140448,-2.1861393442622954,-5.075964871194379,-10.136437939110074,-4.113304449648709
55,47.97122942643385,51.04597506234412,6.091349127182042,-16.401275561097247,25.69840897755611,-18.743251870324194,-1.9626857855361604,-1.0975423940149647,-0.5639600997506247,3.5273341645885337,-13.302794264339147,-1.3168291770573572
56,46.27702982292644,-9.431532152842495,-27.682907735321514,-15.15400652376513,37.243167753960805,-24.564319664492054,-6.909857409133269,-6.517797763280518,-7.178938490214345,4.046033550792169,-11.618169617893782,0.19065983224603977
57,45.36936249999999,10.609254545454556,-7.852392045454551,-9.600765909090889,0.14153977272727106,-15.263254545454524,19.835513636363626,8.156164772727275,-0.9454625000000015,2.915472727272727,-17.42315909090909,-0.07197045454545524
58,49.01938881664502,66.9087399219766,-2.063109232769823,8.701330299089731,29.691677503250997,-9.796040312093629,1.173459037711316,1.2023615084525356,-15.551698309492828,4.887053315994801,-18.05938101430428,-4.539280884265279
59,51.80638351648352,32.24353846153847,8.755576923076926,7.009972527472515,20.882560439560397,-26.012134065934085,-11.082025274725263,-1.8144747252747255,-16.699171428571432,3.0597120879120925,-12.58047582417582,-5.51581208791209
60,50.58985748502992,71.34622754491026,7.557986826347305,0.5517389221556891,33.70174011976052,-19.243710179640715,-10.072367664670654,1.4439664670658685,-11.76274011976048,2.8497005988023987,-9.923724550898198,-5.124123353293411
61,49.27174193548387,5.425553349875935,18.304777915632744,-16.06813275434243,30.050059553349836,-27.519749379652627,0.8042704714640238,-2.8791352357320044,-1.4525397022332496,-1.6002568238213402,-8.035539702233253,1.7527642679900755
62,50.403219667943794,37.949356321839126,12.145641123882521,8.329827586206878,31.914432950191543,-27.3051443167305,13.329871008939978,0.502905491698598,-6.544157088122611,1.937388250319284,-14.884887611749676,-5.313272030651339
63,49.99350073206441,39.29122401171301,42.51384773060023,-1.8306896046852128,35.46342752562226,-21.81369399707176,20.21328550512445,8.293521229868226,-9.983512445095165,-0.8756412884333814,-9.39291800878478,5.250591508052712
64,45.01954469507098,8.216105263157885,-51.67078028404348,-4.241032581453637,-5.990114452798654,-28.56015371762738,-15.017534670008368,0.4230066833751071,-6.19344611528822,6.775355054302414,-13.345157059314957,-5.2868345864661626
65,50.84831250000007,40.639186507936465,-8.099682539682542,-14.78763988095237,22.41226388888887,-23.608143849206378,-4.645613095238098,-2.8073720238095263,-2.5289573412698405,0.6595238095238088,-9.747098214285737,3.7855595238095248
66,40.150193588162765,-15.04037854500616,-22.068697903822414,-20.173395807644855,32.6764500616523,-8.973279901356346,-7.727737361282375,-5.048505548705299,6.030177558569668,-3.871633785450059,-17.48018125770653,-0.674710234278668
67,52.70285853227229,49.53230503978771,25.146373121131735,5.965393457117586,26.80028912466844,-26.530988505747146,-2.5625508399646284,3.4996569407603855,-5.090527851458902,4.837901856763931,-11.343943412908933,-9.789116710875332
68,49.64835393258426,56.96144943820227,9.217247191011229,-5.161787640449435,28.189735955056214,-16.029202247191023,6.963500000000004,2.8911898876404494,-0.20530449438202292,3.058020224719106,-14.238877528089887,-0.7328775280898859
69,48.87970398009953,6.591398009950247,0.9071480099502419,-9.058194029850739,28.347206467661707,-24.6225037313433,-5.147864427860688,0.698083333333333,-0.8581517412935327,1.62161567164179,-11.540141791044782,-1.2729577114427866
70,51.794020531400975,33.58264975845417,40.45717391304349,4.015969806763284,28.553370772946806,-23.99152053140093,8.394363526570054,-0.18257487922705373,-15.150879227053142,-0.14371014492753656,-8.375542270531398,0.8245434782608697
71,46.525336944745334,15.689865655471287,13.416341278439882,7.7622004333694505,33.64723835319611,-22.220191765980516,-5.9334593716142985,3.4580520043336933,-1.7501105092091012,5.3185557963163586,-10.647096424702061,-7.60040195016252
72,49.22116145181473,49.57415269086361,24.836296620775993,4.124068836045056,19.733314142678353,-25.174767209011247,7.147322903629529,4.242073842302873,-1.2804330413016276,0.024947434292866767,-9.020376720901126,8.071977471839794
73,51.33897648686025,21.913201936376208,-4.304443983402512,-15.586456431535272,17.100809128630704,-22.124672199170124,6.059979253112034,0.5047994467496545,-4.650085753803595,0.8617316735822954,-12.419513139695724,-1.2522475795297374
74,52.50839562289561,13.250973063973063,43.646670033670055,-7.491437710437719,23.629597643097647,-20.01955387205388,4.274861952861952,-0.002567340067340316,-3.112828282828282,-1.179683501683504,-10.268981481481484,-0.26292087542087905
75,51.52905636978583,17.820785794813954,6.279227733934613,-11.452198421645992,30.50083201803834,-27.855476888387813,7.081579481397971,-8.197303269447579,1.7077993235625721,-1.3116798196166868,-13.483526493799323,-4.742183765501693
76,48.17278054054052,5.692500540540539,-18.01129513513513,-5.208963243243247,29.571974054054113,-26.461762162162163,-3.8798227027027044,4.952904864864857,-9.898281081081093,3.0728810810810834,-9.910196756756756,0.24682270270270298
77,51.72301127049183,97.88249692622946,39.1645102459017,14.855321721311451,39.70155737704917,-10.304265368852452,2.2723032786885224,1.3312387295081947,-19.498883196721298,1.2290860655737708,-17.133562499999986,-11.726996926229514
78,50.36015189873415,42.90311392405066,12.84092721518987,-7.797713607594949,32.778414556962026,-9.809732594936705,-10.123617088607592,-2.625833860759494,-6.917199367088599,3.835314873417721,-14.596232594936708,-2.2033037974683536
79,47.81097085201792,5.4998856502242175,3.857359491778771,5.2673692077727905,25.28711883408067,-12.00008370702539,-11.43208594917787,-2.0886591928251095,-3.5652062780269107,-0.3073124065769799,-12.937562780269047,-7.875987294469353
80,48.84198687664036,34.518115485564266,-22.702107611548552,-26.197018372703443,18.177929133858274,-19.54781496062991,-11.825221784776902,-2.717223097112862,1.5456902887139108,-1.090943569553807,-10.757056430446196,0.8860734908136486
81,49.96871150729335,11.189779578606167,6.312367909238244,1.505213938411668,-5.253868719611018,-18.696917341977297,10.22818638573743,3.7578314424635293,-1.224097244732575,1.0534602917341973,-15.264912479740671,-7.8451653160453745
82,50.15201289566234,45.302509964830044,1.6449777256740938,0.7210293083235638,29.88190504103165,-26.19191793669403,-12.29811723329425,3.1170926143024626,-6.892912075029316,2.571310668229776,-12.96947479484173,-5.771845252051586
83,52.005045550847484,68.8893972457628,16.972386652542365,-10.252500000000001,16.016154661016987,-27.56582309322033,7.779163135593219,0.14345550847457683,-12.3911186440678,-1.341866525423728,-8.389985169491522,3.774565677966101
84,46.17731635651317,-6.847963761018603,15.400469147894208,1.087849167482858,41.7727904015671,-29.72747110675809,-1.3489892262487773,0.219203721841332,-9.483059745347683,1.2065161606268366,-11.082767874632719,-11.467205680705204
85,49.56199106002555,35.88915581098343,10.216351213282245,-2.5002567049808375,34.69433333333332,-22.395201787994925,-12.552031928480195,2.2321328224776495,-6.1750166028097055,3.2397139208173678,-9.502319284802038,-3.203540229885054
86,43.8597997382199,34.527695026177994,-5.915698952879585,-17.909439790575917,27.410028795811574,-10.856808900523566,-0.8162434554973833,4.595712041884823,-1.239428010471199,6.066735602094229,-19.68985340314137,-1.8983259162303654
87,49.21982577565633,23.536434367541755,5.72655608591886,-4.0465047732696915,34.969340095465384,-22.203700477326958,-7.128263723150347,-4.411881861575174,-7.038134844868734,0.9454009546539385,-8.466934367541775,2.463004773269689
88,48.959016806722715,37.64447058823528,-18.06811449579831,-3.5485136554621834,39.272506302520995,-17.356704831932767,-18.57500105042017,1.972391806722689,-12.628930672268925,4.175275210084029,-17.1466544117647,-9.596302521008417
89,48.30742476697732,25.250624500665733,-21.497870838881475,-17.932543275632476,24.668709720372814,-24.55486684420774,-4.569021304926764,-4.37735818908123,-3.8767177097203764,0.8413395472703055,-14.411179760319564,-9.589972037283623
90,51.54839627329192,41.191977639751556,14.452255900621118,2.4844795031055966,50.607448447204966,-35.11319751552793,6.5746732919254685,1.5333130434782611,-19.27382484472051,4.434316770186335,-11.180893167701857,-9.911931677018632
91,50.44159199999999,61.09478057142859,-0.670547428571424,2.294833142857138,19.230794285714282,-27.87957142857144,2.672996571428574,2.5041371428571475,-3.6954034285714297,5.9460662857142745,-14.308114285714296,-0.6918891428571434
92,50.40828260869562,65.57721325051767,4.359174948240162,9.866158385093156,19.906226708074517,-19.109817805382995,9.348867494823999,-0.05660662525879879,-10.286355072463772,5.3812380952380945,-15.757483436852992,-1.721383022774327
93,43.29603703703706,-9.51847311827957,-31.300628434886512,-5.712479091995231,7.986753882915182,-11.912916367980888,21.610235364396672,-4.537688172043013,-15.936480286738366,-2.4220477897252066,-21.04483990442055,-7.683982078853065
94,47.998683937823856,15.34577202072538,10.849060880829017,-10.45590932642487,40.94230958549224,-13.998831606217616,0.7589520725388608,-0.918626943005183,3.0995608808290136,-1.5125336787564765,-15.44366839378238,-3.870277202072538
95,51.863473684210526,36.06323815789472,13.165665789473683,3.298449999999996,13.726306578947362,-8.139021052631584,-6.92714210526316,-0.4321828947368428,-15.925477631578934,-0.7922434210526299,-15.261440789473689,-6.133601315789474
96,48.53772428884025,56.08615098468261,-16.33173085339168,6.090889496717728,19.544548140043755,-23.094350109409216,-4.062041575492339,2.151216630196935,-3.361029540481398,9.801560175054703,-16.63997045951863,-2.016101750547047
97,49.555657020364364,53.74470846730976,4.422458735262591,13.768579849946422,17.632129689174697,-29.771120042872443,-7.072169346195058,-1.3797920685959268,-10.359380493033234,-0.4975058949624877,-7.801891747052517,6.109786709539128
98,52.59662459546927,30.33014455231931,-3.0742049622437952,-6.485360302049615,15.692154261057166,-21.721043149946063,-5.679488673139153,5.303193096008625,-14.804996763754035,-0.3647810140237326,-12.995071197411002,-0.08698813376483301
99,47.87130884041328,11.670629161882895,-13.377872560275545,-18.17925373134327,40.059850746268644,-23.06731687715269,-0.2209047072330667,2.9791722158438603,-4.252698048220437,-2.7351400688863388,-13.412648679678519,0.08952123995407546
100,52.27499801980197,62.34939702970295,-1.8667732673267283,-4.668167326732665,36.712081188118816,-33.158118811881195,-15.529416831683193,1.7433445544554431,-4.321016831683169,7.561804950495052,-12.431471287128696,-5.487769306930689
101,52.775390213299815,90.65758469259713,44.37008281053955,13.93358469259723,39.43110915934758,-10.509638644918434,-4.719844416562116,1.5754027603513174,-8.900977415307414,0.35232622333751545,-11.51876537013802,2.3056662484316175
102,49.363857303370786,20.206942696629252,-21.53991348314607,-2.93469887640449,28.900921348314608,-14.82185393258428,-7.797389887640449,-3.6703269662921354,-13.073950561797751,7.797071910112371,-14.12292471910113,0.09066516853932749
103,49.838287822878264,26.675678966789647,-1.393356703567044,-12.6059458794588,8.607388683886832,-16.975875768757675,10.569341943419422,1.9190184501845042,-9.873889298892987,-3.1485166051660496,-16.33145879458796,-10.528389913899137
104,53.640162679425906,45.10574880382773,22.176822966507167,-1.739076555023925,25.702355263157923,-32.37608492822961,-1.7965657894736833,0.6649258373205743,-13.92947727272726,1.187541866028708,-7.559575358851681,0.8733767942583741
105,50.236588992974255,64.00199648711948,0.0375491803278673,-9.440182669789227,13.009893442622959,-26.218422716627646,14.824813817330215,2.578352459016395,-6.517344262295088,0.002053864168618123,-14.353908665105383,3.721969555035136
106,38.54543790849673,-27.934812636165578,-48.14561002178652,-30.568468409586075,17.077332244008723,-17.242467320261426,-3.5347636165577456,-2.176549019607839,-8.04910784313726,0.1608017429193902,-12.87395098039217,-5.022223311546834
107,49.160687172774956,41.56852356020939,15.83188350785338,-4.031756544502616,17.278587696335077,-20.279702879581166,3.6599502617801036,2.1836924083769644,-3.299163612565444,3.7596400523560236,-11.300174083769642,1.2816832460732965
108,51.221799711815514,45.172850144092195,-20.8666296829971,-3.6964265129682987,16.759612391930855,-30.155976945244955,-4.301288184438051,-6.804786743515854,-8.593194524495678,3.404322766570609,-12.333031700288181,-3.3401801152737765
109,50.082308203991175,49.02656873614192,5.488656319290462,2.2984534368070952,12.641808203991127,-11.993901330376936,-5.089254988913527,4.123218403547677,-12.149681818181818,-1.8604345898004422,-12.660210643015523,-3.1950920177383573
110,53.68966284074612,71.80814777618376,5.734639885222387,-12.137747489239596,17.832784791965572,-30.169172166427554,0.9069928263988545,0.06646197991391659,0.047974175035869863,7.292111908177909,-7.838324246771871,-0.536294117647059
111,51.27205006765905,41.10206089309877,-7.784184032476316,-7.589220568335593,25.80217320703657,-18.763683355886347,-4.209631935047365,-3.430349120433018,-8.693907983761838,-4.772381596752362,-10.89416373477673,-2.406813261163736
112,53.41840240641716,87.57318048128352,22.36443983957221,-7.45045989304813,24.3312232620321,-24.662561497326216,1.5028729946524075,1.3543502673796797,-7.269971925133697,1.6124946524064168,-8.829157754010684,3.5674799465240663
113,44.3531868263473,24.771130538922165,-41.171055089820385,4.162708982035928,40.18558443113775,-8.3759616766467,-11.59734011976048,-4.349748502994012,-7.981723353293409,-0.022194011976047628,-24.9313017964072,-2.4479305389221566
114,51.14147638888887,86.8064736111111,20.512272222222194,4.780151388888894,30.33273888888893,-27.78516527777778,-9.497169444444442,9.151873611111107,-9.96332638888889,2.3980736111111094,-5.17665138888889,-3.23538888888889
115,48.110339449541264,46.49109724770639,36.65122752293578,4.537500917431193,33.9074880733945,-24.27881651376148,13.204517431192652,-2.0044990825688043,-23.192407339449538,1.228871559633027,-12.33273027522936,-3.591429357798167
116,47.697925068119886,-15.988134877384205,-19.09387329700274,-14.441355585831063,15.615859673024527,-10.64102179836511,-4.432816076294273,-2.798979564032692,2.0708814713896473,-3.100655313351496,-15.345569482288838,1.5138719346049057
117,48.23819910011253,6.656838020247461,9.195689538807647,-9.30374690663666,15.320679415073112,-30.179008998875116,3.1883284589426295,-2.6336062992126013,-10.085040494938127,0.47028458942632073,-7.572310461192348,-10.317451068616425
118,48.72894420600855,69.87175965665237,-31.085180257510736,-15.533634120171676,32.06833583690985,-26.252175965665238,10.24494635193133,3.3010686695279,-7.859304721030043,3.6898755364806872,-18.06729935622317,-8.593228540772529
119,49.08653281423797,52.52066295884317,-1.5996918798664959,-13.879994438264742,21.44052057842048,-22.590636262513904,1.4993870967741907,4.333682981090099,0.6125973303670732,3.9357819799777496,-11.584596218020012,-5.572786429365964
120,51.25637464788728,47.72163661971829,22.534070422535216,12.146884507042245,28.656592957746494,-18.309777464788727,10.029485915492964,-0.6334718309859124,-4.987029577464783,3.496473239436625,-11.906029577464794,1.425939436619719
121,50.865778993435434,35.2022308533917,7.090710065645513,-16.275804157549235,0.8588741794310667,-24.399716630196938,-8.309014223194744,-1.4686301969365432,-5.069781181619254,1.0568796498905892,-8.384588621444209,0.11480962800875325
122,52.0653014527845,32.06243220338982,26.084958837772387,4.247257869249396,21.97732082324457,-26.4549806295399,7.804449152542382,-1.5921210653753044,-9.970918886198554,-2.8978244552058134,-8.289289346246973,4.0698026634382565
123,50.57489175257728,25.037763917525762,28.308082474226797,7.4605030927835125,18.41882783505153,-22.29793608247422,1.883402061855671,1.6339608247422677,-13.296312371134036,1.6354525773195887,-9.741112371134017,-1.0777494845360844
124,44.066159090909025,7.915400717703351,-43.186255980861205,0.10452272727272782,11.661078947368415,-24.377714114832507,-6.846504784688991,-15.675238038277488,4.457425837320573,0.33427990430622007,-15.768734449760759,-6.909199760765544
125,52.05970092226618,30.593222661396524,2.04623451910408,2.5676969696969696,21.150992094861675,-21.499050065876155,4.163859025032936,9.601638998682484,-0.9329578392621868,3.4560144927536243,-16.10316073781293,-2.2958985507246377
126,52.65190119047617,68.34853214285707,9.86526428571429,7.301679761904761,0.9007440476190506,-20.61504880952381,16.95945714285716,-3.116670238095233,-17.062033333333325,1.9342833333333334,-16.864057142857167,-1.923689285714285
127,43.55227220630374,-4.329296561604582,-39.25283810888253,-16.390571633237847,12.029104584527218,-10.398197707736392,-3.551401146131808,-2.889107449856735,4.032924068767906,3.3834383954154714,-17.501094555873912,-9.579869627507168
128,52.043904881101376,50.793369211514374,34.112205256570704,1.980798498122664,28.603891113892374,-18.943824780976218,-1.9532603254067586,-0.19773591989987346,-7.3545794743429225,5.193219023779725,-7.386262828535676,3.0100262828535675
