,song,analysis_url,track_href,uri,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,pt_position,au_position,pe_position,us_position,fr_position,lt_position,is_position,lv_position,ph_position,sk_position,sg_position,cl_position,uy_position,lu_position,gb_position,se_position,br_position,hk_position,co_position,do_position,ar_position,pa_position,de_position,gt_position,at_position,ca_position,gr_position,ie_position,hn_position,jp_position,hu_position,pl_position,dk_position,it_position,tw_position,tr_position,mx_position,my_position,sv_position,nl_position,cz_position,py_position,be_position,cr_position,bo_position,no_position,id_position,es_position,fi_position,nz_position,global_position,ee_position,ch_position,ec_position
514,Happier,https://api.spotify.com/v1/audio-analysis/2RttW7RAu5nOAfq6YFvApB,https://api.spotify.com/v1/tracks/2RttW7RAu5nOAfq6YFvApB,spotify:track:2RttW7RAu5nOAfq6YFvApB,Ed Sheeran,0.536,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,0.236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,86,45.86423487544484,48.3915,9.500946795018537,0.085,57.761,57.676,53.944,7.655558718861211,11.2115,61.35980507690466,-233.747,241.308,475.055,48.95,-3.5437508896797136,-2.595,47.380714516317006,-142.355,158.94799999999998,301.303,38.3806,-21.850215302491108,-18.458,44.09418473853594,-198.185,160.748,358.93300000000005,9.642400000000002,25.91199288256228,19.402,34.37736284605117,-49.218,157.529,206.747,51.4924,-17.221457295373664,-21.355999999999998,28.115663803779913,-107.931,118.541,226.472,-1.2801999999999985,-13.8521512455516,-12.6175,25.656616362402822,-93.273,71.622,164.89499999999995,7.5548,-0.34648754448398555,-2.5905,27.837259106958125,-82.62200000000001,115.56700000000001,198.18900000000002,15.217,-10.45740391459075,-9.811,16.831445842477137,-62.001000000000005,69.054,131.055,2.7126000000000023,-0.556702846975089,-1.9409999999999998,20.005123974733078,-84.205,86.041,170.24599999999995,12.758200000000004,-9.855147686832742,-8.109,19.247098375700237,-84.304,48.333999999999996,132.638,3.5220000000000007,-4.0880854092526695,-3.898,14.347113489612065,-51.768,34.34,86.10799999999999,7.2226,,,188.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.07246376811594
515,Traicionera,https://api.spotify.com/v1/audio-analysis/79Jhw5xn4gGn6PZak275gg,https://api.spotify.com/v1/tracks/79Jhw5xn4gGn6PZak275gg,spotify:track:79Jhw5xn4gGn6PZak275gg,Sebastian Yatra,0.14300000000000002,0.7829999999999999,228467,0.6729999999999999,0.0,11,0.21600000000000005,-4.938,1,0.0536,91.0,0.6579999999999999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,75,48.840967955801105,50.725,7.560786849641611,0.0,57.538999999999994,57.538999999999994,53.6542,48.02915248618785,48.503,48.93244080364439,-131.30200000000002,286.488,417.79,80.46780000000003,22.463395580110497,17.028,56.34448354430498,-123.166,258.43,381.596,64.081,17.72762209944751,16.313,55.66543428655012,-268.74,416.126,684.8660000000001,54.887,43.83289944751382,45.056000000000004,29.872383198940863,-31.288,132.227,163.515,69.5308,-20.738699447513813,-25.844,41.35490666871559,-208.10299999999998,185.00099999999998,393.104,7.2078000000000175,0.4426022099447512,1.175,29.11828789770609,-82.34299999999999,83.348,165.69099999999997,23.971000000000004,3.5059823204419893,2.225,29.420366952234087,-134.00799999999998,138.411,272.41900000000004,20.8232,-21.019213259668508,-21.729,16.09694594347035,-92.12799999999999,33.618,125.746,-8.2022,4.8736486187845305,2.569,24.264090047983288,-86.32600000000001,99.105,185.431,21.0888,-12.942348066298342,-11.08,23.55627487982037,-145.334,95.054,240.388,4.3016000000000005,1.3724872928176797,1.1909999999999998,14.615817958073375,-40.268,38.988,79.256,13.562800000000005,,,162.6,,,,,,,,,180.77777777777777,,,,,,,157.625,124.8,190.84615384615384,114.92857142857143,,152.86206896551724,,,,,,,,,,,,,,,,,,,,152.16901408450704,,,,,,,,,,157.2051282051282
516,Vacaciones,https://api.spotify.com/v1/audio-analysis/1rXojdsUqqxGj2WCmJGWHP,https://api.spotify.com/v1/tracks/1rXojdsUqqxGj2WCmJGWHP,spotify:track:1rXojdsUqqxGj2WCmJGWHP,Wisin,0.246,0.777,238813,0.911,0.0,6,0.257,-3.2230000000000003,0,0.173,96.017,0.7040000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,52.86853724802805,53.723,4.078666660566491,1.127,59.645,58.518,55.467,79.11250920245398,81.446,36.04154767650454,-68.262,179.94799999999998,248.21,108.36200000000001,14.958427695004382,12.494000000000002,40.902904398645966,-104.95,143.596,248.546,48.483000000000004,12.460150744960561,13.787,40.30576490223376,-129.81799999999998,221.4,351.218,44.699,31.281326029798425,30.725,24.37839673986453,-38.211999999999996,120.068,158.28,51.135,-16.847730937773882,-19.102999999999998,32.3777930053715,-101.961,92.5,194.46099999999998,10.145,1.2244627519719544,2.759,22.464296560763025,-72.793,61.795,134.58800000000002,20.837,2.9159228746713413,1.7209999999999999,18.917538713331293,-76.157,75.551,151.708,18.277,-0.3712015775635407,-2.353,15.855141888506632,-42.29600000000001,60.614,102.91,12.808,7.699766871165645,8.43,16.086270851313856,-44.636,66.05,110.686,20.726,-18.005117440841367,-16.230999999999998,22.19754336113104,-97.134,60.953,158.08700000000002,0.21600000000000003,5.613632778264681,5.712000000000001,14.393457326566342,-42.81399999999999,52.809,95.623,17.642,174.82608695652175,142.43421052631578,157.67924528301887,161.42857142857142,,,,,127.0,,158.67796610169492,167.86666666666667,108.72,,142.41509433962264,136.95774647887325,187.75,165.46,140.44871794871796,138.72727272727272,137.75675675675674,110.25,,149.5625,181.0,174.28571428571428,,146.08620689655172,95.66666666666667,140.13888888888889,,152.01923076923077,168.32558139534885,170.375,152.23684210526315,157.0857142857143,175.0,173.2962962962963,,165.1904761904762,140.53968253968253,121.0,135.13636363636363,139.1237113402062,,142.4927536231884,170.17857142857142,145.28070175438597,,127.94690265486726,157.54166666666666,,136.7962962962963,154.3548387096774
517,Superheroes,https://api.spotify.com/v1/audio-analysis/37sINbJZcFdHFAsVNsPq1i,https://api.spotify.com/v1/tracks/37sINbJZcFdHFAsVNsPq1i,spotify:track:37sINbJZcFdHFAsVNsPq1i,The Script,0.00219,0.491,245467,0.885,0.0,3,0.0741,-4.121,1,0.0395,166.99200000000005,0.6409999999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,74,52.02039285714286,54.2805,5.7584435697211855,0.0,59.083,59.083,56.187,66.28600210084034,76.094,38.22128217436611,-61.895,196.558,258.453,96.7464,16.2013256302521,17.9615,36.13014724190445,-113.654,170.865,284.519,41.31160000000001,-2.4212100840336137,-1.962,25.502151550976514,-123.81,122.72,246.53,14.870800000000012,10.385300420168068,9.5645,24.746210539244284,-47.826,106.352,154.178,30.046600000000005,-24.515983193277307,-26.9355,23.723135669940923,-91.805,211.774,303.579,-10.743200000000002,1.576052521008403,1.344,23.591260600839824,-70.664,91.861,162.525,16.507200000000008,-3.699859243697479,-3.6905,20.982500325379654,-95.85600000000001,78.567,174.423,11.844200000000004,-17.97035819327731,-17.252000000000002,14.861425972771812,-68.558,37.998000000000005,106.556,-5.6181999999999945,-3.3354170168067228,-2.9575,15.059846504702984,-64.954,60.406000000000006,125.36,8.086600000000006,-9.829116596638656,-9.6965,12.162816192529345,-56.213,27.746,83.959,0.32640000000000025,-8.980169117647057,-9.349,13.139439488950591,-48.321000000000005,32.400999999999996,80.72200000000002,1.7804000000000062,,,,,,,,,,,,129.94949494949495,117.6043956043956,,,,,,,,131.87058823529412,,,,,,,,,,,,,,,,,,,,,115.2,,,57.0,,,,,,,,,140.97297297297297
518,My Songs Know What You Did In The Dark (Light Em Up),https://api.spotify.com/v1/audio-analysis/7s0lDK7y3XLmI7tcsRAbW0,https://api.spotify.com/v1/tracks/7s0lDK7y3XLmI7tcsRAbW0,spotify:track:7s0lDK7y3XLmI7tcsRAbW0,Fall Out Boy,0.0313,0.561,186827,0.927,2.34e-05,9,0.529,-4.374,0,0.0619,152.011,0.5529999999999999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,51.91307749627423,52.163000000000004,5.1393658402468265,0.0,58.136,58.136,56.145,85.05697615499254,78.111,36.33535679386859,-36.489000000000004,218.33,254.819,104.414,42.535543964232495,37.253,43.83539255683361,-63.733000000000004,190.83900000000003,254.572,70.743,5.717746646795828,3.842,29.62017037812922,-109.524,148.034,257.558,23.951999999999998,28.402228017883765,24.099,29.62626181593719,-49.43,143.506,192.93599999999998,48.488,-22.141351713859915,-25.793000000000003,23.15978975343348,-84.866,139.71200000000002,224.578,-5.4670000000000005,10.314120715350226,12.808,24.053305227400184,-92.791,60.9,153.691,31.807,3.1263651266766024,3.89,17.524793398398405,-75.404,68.667,144.071,14.798,1.870472429210135,1.415,19.744531012988414,-64.615,52.788999999999994,117.404,18.615,7.446217585692996,6.5089999999999995,15.171164280364478,-47.361999999999995,98.684,146.046,18.901,-9.941500745156482,-9.874,14.20296025973868,-64.792,83.14399999999999,147.936,0.084,-4.58071385991058,-4.723,13.487302747601394,-41.773999999999994,37.977,79.751,5.986000000000001,,,125.45871559633028,,,,,,,,,114.15686274509804,154.78125,,,,,,139.0392156862745,63.513513513513516,140.95555555555555,98.26724137931035,,135.45977011494253,,,,,68.05714285714286,,,,,,,,179.77142857142857,,85.78787878787878,,,123.15625,,133.02020202020202,,,,160.45454545454547,,,,,,135.0188679245283
519,I Write Sins Not Tragedies,https://api.spotify.com/v1/audio-analysis/4bPQs0PHn4xbipzdPfn6du,https://api.spotify.com/v1/tracks/4bPQs0PHn4xbipzdPfn6du,spotify:track:4bPQs0PHn4xbipzdPfn6du,Panic! At The Disco,0.0938,0.5670000000000001,187613,0.795,0.0,9,0.114,-4.985,0,0.134,170.06,0.635,0,0,0,0,0,0,0,0,0,0,1,0,0,0,76,50.37729147982061,52.724,7.198423585122937,0.0,57.821000000000005,57.821000000000005,55.4134,22.859394618834077,34.735,53.362568759193955,-161.526,171.13,332.656,61.51199999999999,-1.4362212257100155,2.542,41.07836936715432,-144.29399999999998,137.47899999999998,281.77299999999997,34.107600000000005,-7.651073243647232,-11.113,46.37281370868824,-425.244,272.755,697.9989999999999,15.186399999999995,21.651724962630787,20.35,26.09369827031255,-49.345,141.869,191.21400000000003,41.4952,-24.88266068759342,-28.271,29.681481515024156,-101.397,165.757,267.154,-5.501,-4.831034379671151,-2.625,24.774630894253526,-77.006,101.00299999999999,178.009,17.119,2.08059043348281,1.744,21.733670879421997,-100.47,144.439,244.90900000000002,17.1134,-7.670423019431987,-7.212999999999999,16.256742134941472,-58.512,57.035,115.54700000000001,5.511799999999994,7.66127952167414,6.445,17.282861408040073,-61.371,108.208,169.579,20.6832,-12.166844544095664,-10.007,18.268461650423482,-98.059,50.06,148.119,2.2523999999999984,-3.2831853512705536,-3.285,17.175036960033008,-47.086000000000006,76.531,123.617,9.3356,,,175.0,,,,,,,,,144.58064516129033,131.94736842105263,,,,,,176.2,,143.53333333333333,,,151.0,,,,,,,,,,,,,,,,,,109.64285714285714,,,,,,153.42857142857142,,,,,,154.21428571428572
520,First Time,https://api.spotify.com/v1/audio-analysis/2Gl0FzuLxflY6nPifJp5Dr,https://api.spotify.com/v1/tracks/2Gl0FzuLxflY6nPifJp5Dr,spotify:track:2Gl0FzuLxflY6nPifJp5Dr,Kygo,0.197,0.633,193511,0.5920000000000001,0.0,0,0.099,-7.245,0,0.112,90.066,0.679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,82,46.35757053682896,49.933,8.149500286930019,0.0,55.633,55.633,52.395,10.781304619225967,31.06,92.30088974415492,-263.846,248.225,512.071,74.032,6.686687890137327,2.319,44.84445065124782,-133.143,192.41400000000002,325.557,44.475,-11.148459425717855,-9.843,40.759468485520465,-175.53599999999997,123.15100000000001,298.687,18.174,55.61993757802747,56.133,31.832889071215693,-33.371,185.23,218.601,79.789,-22.160401997503122,-26.103,32.463788935991374,-113.48299999999999,114.16799999999999,227.65099999999998,3.485,-5.048334581772784,-3.161,26.47118995909708,-98.322,67.306,165.628,16.785,0.9281098626716604,2.23,30.948608553151377,-117.05799999999999,137.27200000000002,254.33,20.99,-3.7271285892634207,-3.7319999999999998,18.256375465252784,-65.134,55.258,120.39200000000001,9.617,1.6867515605493135,1.6980000000000002,19.80400079605225,-63.065,84.677,147.74200000000005,16.133,-12.86329088639201,-12.685,18.525069999150816,-102.64299999999999,60.13399999999999,162.77700000000002,1.7,-7.6752434456928835,-7.4510000000000005,15.680219409768696,-50.273999999999994,43.982,94.256,5.2410000000000005,104.475,97.27,137.70967741935485,129.85416666666666,76.8,35.41935483870968,69.0,35.774193548387096,102.04878048780488,46.925925925925924,104.14583333333333,126.30379746835443,111.84615384615384,,108.08235294117647,106.14814814814815,124.13483146067416,71.97222222222223,123.12765957446808,134.71428571428572,126.84210526315789,87.96551724137932,101.23770491803279,123.95238095238095,92.33070866141732,95.6938775510204,56.54545454545455,111.77777777777777,93.36,75.08823529411765,91.77777777777777,98.11111111111111,113.0,109.8080808080808,115.71212121212122,115.1063829787234,94.34848484848484,91.06060606060606,82.04545454545455,108.34653465346534,98.88429752066116,92.61538461538461,122.20661157024793,133.53658536585365,71.24,101.95,97.56363636363636,127.81188118811882,81.97142857142858,99.75555555555556,124.14473684210526,33.15384615384615,97.8,127.95
521,Let You Down,https://api.spotify.com/v1/audio-analysis/52okn5MNA47tk87PeZJLEL,https://api.spotify.com/v1/tracks/52okn5MNA47tk87PeZJLEL,spotify:track:52okn5MNA47tk87PeZJLEL,NF,0.298,0.6559999999999999,212120,0.721,0.0,5,0.173,-5.665,0,0.122,148.066,0.468,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88,49.72949269588314,51.333999999999996,5.322850294648799,0.026000000000000002,57.294,57.268,53.8794,21.423856573705176,28.271,51.42079262115854,-222.30900000000003,176.895,399.204,60.1074,-2.574158034528553,-5.17,34.06498880468341,-159.037,134.623,293.66,22.53840000000001,-13.245752988047807,-12.963,42.86815795521018,-275.422,277.372,552.7940000000001,14.198600000000004,28.12445816733068,26.465,25.56073728553727,-45.272,121.64399999999999,166.916,47.358999999999995,-11.764229747675962,-16.643,30.84374460038496,-79.71,178.582,258.29200000000003,9.1178,-0.4452217795484727,0.993,22.13833559642708,-87.11200000000001,56.303000000000004,143.415,18.953,-0.3455272244355911,-2.59,28.671701471008287,-104.45100000000001,173.236,277.687,17.867600000000003,-6.581645418326692,-6.417999999999999,15.096252414487553,-57.803000000000004,47.391999999999996,105.195,6.043200000000002,-2.426277556440904,-3.239,19.759225151515967,-60.603,92.236,152.839,11.628200000000007,-13.584507304116864,-12.378,19.182452845822862,-88.134,48.275,136.409,2.3884000000000016,1.77743160690571,3.2030000000000003,14.301257918406172,-41.82899999999999,46.856,88.685,13.960200000000002,,,124.77777777777777,,,,,,,,,117.98837209302326,119.47619047619048,,,,,,115.35955056179775,135.28947368421052,122.10752688172043,90.95161290322581,,113.76744186046511,,,,,106.65217391304348,,,,,,,,104.45454545454545,,86.75,,,90.95348837209302,,129.7625,79.5111111111111,,,90.35772357723577,,,,,,111.6
522,Mayores,https://api.spotify.com/v1/audio-analysis/7JNh1cfm0eXjqFVOzKLyau,https://api.spotify.com/v1/tracks/7JNh1cfm0eXjqFVOzKLyau,spotify:track:7JNh1cfm0eXjqFVOzKLyau,Becky G,0.141,0.743,202453,0.855,0.0045,5,0.099,-3.976,0,0.0436,96.989,0.871,0,0,0,0,0,0,0,0,0,1,0,0,0,0,90,50.99289255319149,52.3335,5.598603344276168,0.019,57.922,57.903,55.0762,42.42209893617022,49.7525,44.929761761326674,-182.22400000000002,215.201,397.425,74.5222,2.391060638297873,6.18,48.92408851553712,-156.713,225.9,382.61300000000006,41.282800000000016,13.207820212765956,13.2245,44.84279153958145,-210.68099999999998,229.359,440.04,48.97320000000001,19.058427659574466,20.545,26.066152859396947,-68.366,126.802,195.168,41.47000000000001,-17.828909574468085,-23.928,40.42895265731423,-122.259,145.667,267.926,10.267400000000077,-1.1318510638297885,-2.1755,26.79539905082049,-86.10799999999999,83.66,169.768,22.438,0.19994148936170208,0.9135,24.05327518225709,-85.775,87.459,173.234,20.194200000000013,-5.8874074468085125,-7.262,16.274621136059814,-55.736999999999995,58.872,114.609,6.7392,7.000115957446807,6.8505,18.169215510540592,-65.615,81.036,146.651,21.378000000000007,-6.502974468085108,-6.239000000000001,21.773603409725933,-109.387,57.669,167.05599999999995,11.264600000000002,-0.7862776595744679,-0.29200000000000004,16.387760334382502,-56.836000000000006,51.808,108.64399999999999,12.3066,,,136.10204081632654,,,,,,,,,146.14084507042253,121.01492537313433,,,,,,188.25,,129.94736842105263,111.5909090909091,,129.39473684210526,,,,,,,,,,,,,192.0,,,,,106.09677419354838,,188.71428571428572,65.8157894736842,,,122.71296296296296,,,,,,144.75471698113208
523,Se Preparó,https://api.spotify.com/v1/audio-analysis/1m69ELEgE6k5ZWsap40ozt,https://api.spotify.com/v1/tracks/1m69ELEgE6k5ZWsap40ozt,spotify:track:1m69ELEgE6k5ZWsap40ozt,Ozuna,0.222,0.7390000000000001,188080,0.821,9.6e-06,1,0.311,-4.2330000000000005,1,0.0852,171.077,0.693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,88,50.8338433014354,52.43250000000001,6.317738316515797,0.038,57.898,57.86000000000001,54.36600000000001,36.67520095693779,35.42149999999999,49.7423728115791,-183.963,422.57199999999995,606.535,65.66,-8.307757177033492,-11.99,40.83666902962405,-108.946,156.958,265.904,21.011,23.87424043062201,27.386999999999997,48.40792718603198,-126.749,198.85299999999998,325.60200000000003,63.676,29.066086124401913,27.3365,24.89909882854084,-53.577,127.574,181.15099999999998,48.83,-20.639888755980863,-25.605999999999998,37.4332663325517,-117.946,126.406,244.352,9.118,-8.204098086124402,-8.403500000000001,24.21447695715439,-83.413,109.61399999999999,193.02700000000002,11.152999999999999,1.6677727272727274,-0.0335,25.68715121838717,-102.90100000000001,105.54700000000001,208.448,20.658,-1.5727930622009567,-1.17,15.678058478553314,-73.99600000000001,50.29,124.286,9.875,6.8913827751196175,6.0459999999999985,17.76035784497916,-51.033,86.865,137.898,21.029,-21.435412679425834,-22.421,24.331125066530326,-87.471,72.635,160.106,-1.636,-3.261233253588516,-2.7335000000000003,18.198706248167085,-55.876000000000005,67.893,123.76899999999999,12.365,123.81176470588235,126.80373831775701,131.8695652173913,155.14634146341464,132.5,,55.5,,158.14285714285714,,148.0235294117647,155.0655737704918,161.7941176470588,,133.54954954954954,151.62264150943398,123.40833333333333,160.06349206349208,135.06024096385542,122.45161290322581,151.8939393939394,104.92682926829268,162.21951219512195,126.98275862068965,161.62790697674419,161.0185185185185,,127.06306306306307,84.33333333333333,65.45901639344262,114.8,149.16438356164383,143.24742268041237,131.56,160.8125,163.1764705882353,144.75581395348837,160.5,77.22222222222223,120.296875,146.81944444444446,128.5,155.43333333333334,113.85849056603773,,158.90384615384616,154.70212765957447,166.32258064516128,169.66666666666666,125.09016393442623,138.6304347826087,,156.43243243243242,149.32203389830508
524,Tú Foto,https://api.spotify.com/v1/audio-analysis/5zSOVwaY3sVjnmLhuEfsuf,https://api.spotify.com/v1/tracks/5zSOVwaY3sVjnmLhuEfsuf,spotify:track:5zSOVwaY3sVjnmLhuEfsuf,Ozuna,0.16399999999999998,0.748,193227,0.565,0.00169,7,0.103,-5.895,1,0.0476,175.92,0.812,0,0,0,0,0,0,0,1,0,0,0,0,0,0,78,48.13791417425227,48.878,5.237741953138436,0.851,55.278,54.427,51.4872,13.733433029908971,18.66,42.603052161288616,-131.085,163.748,294.833,48.92080000000003,-24.52421846553966,-26.57,40.942193669582856,-141.48,116.911,258.391,7.749600000000001,16.42117035110533,16.587,49.94929984178852,-128.95600000000002,143.537,272.493,58.24240000000002,28.379853055916772,29.08,27.007758693171898,-55.05,133.91899999999998,188.96900000000002,48.90780000000001,-25.8606033810143,-28.976999999999997,38.483114749516936,-113.419,134.691,248.11,5.379800000000009,-3.2703342002600784,-3.528,23.4005091732448,-68.067,73.183,141.25,16.843200000000017,-11.525074122236669,-13.495999999999999,30.34275041479312,-84.914,95.505,180.419,15.734800000000005,-12.664248374512356,-11.717,17.461022504850714,-56.382,40.019,96.40100000000001,2.333000000000004,4.267304291287386,3.508,21.453873732523785,-70.47,67.875,138.345,23.56380000000001,-18.244132639791935,-17.304000000000002,22.47607596410982,-91.415,62.865,154.28,1.3398000000000057,-1.3618777633289985,0.141,15.193693976049865,-55.66,38.676,94.336,12.048800000000005,,,131.76190476190476,,,,,,,,,118.16101694915254,131.0493827160494,,,,,,180.76923076923077,143.88888888888889,119.16129032258064,,,152.32692307692307,,,,,,,,,,,,,124.48958333333333,,,,,98.86046511627907,,166.34285714285716,,,,172.89473684210526,,,,,,151.1358024691358
525,Criminal,https://api.spotify.com/v1/audio-analysis/6Za3190Sbw39BBC77WSS1C,https://api.spotify.com/v1/tracks/6Za3190Sbw39BBC77WSS1C,spotify:track:6Za3190Sbw39BBC77WSS1C,Natti Natasha,0.03,0.8140000000000001,232550,0.813,9.33e-05,2,0.255,-3.023,0,0.0561,79.997,0.8390000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,93,50.390013065326634,51.623999999999995,5.074574800102897,16.587,58.566,41.979,53.924200000000006,59.70710954773869,62.711999999999996,38.208669830394506,-94.78,206.45,301.23,90.0892,-15.721643216080404,-11.96,59.48527792259176,-172.99900000000002,198.58,371.579,28.888600000000004,39.56733065326633,40.18,65.08280869148224,-276.668,228.69299999999998,505.361,92.11360000000002,23.997941708542708,22.526999999999997,33.41403458035718,-71.156,191.547,262.703,49.90040000000001,-10.05217487437186,-17.983,54.11142881710588,-122.55799999999999,166.80200000000002,289.36,37.49340000000001,-10.047339698492463,-10.974,30.672900335346387,-100.945,96.56200000000001,197.507,16.6818,-9.926368844221107,-8.334,29.264590916140953,-86.867,128.357,215.22400000000002,11.107800000000005,-4.404178894472363,-3.0460000000000003,18.297048325928518,-57.736000000000004,51.033,108.76899999999999,10.679000000000002,1.9449316582914569,2.1790000000000003,18.55385047922343,-64.372,90.781,155.15300000000005,15.842000000000002,-19.763675376884425,-18.980999999999998,27.510643685674594,-105.425,79.523,184.948,3.1444000000000054,-4.426839195979898,-4.578,14.403779970461178,-47.835,37.118,84.95299999999999,8.164,159.92307692307693,178.2173913043478,160.53846153846155,,,,,,163.73076923076923,,150.88505747126436,177.0,,,156.73846153846154,168.0,166.52631578947367,177.875,162.61904761904762,,186.5,,176.58333333333334,155.21052631578948,162.83333333333334,172.0,,156.37974683544303,,,127.0,154.71641791044777,174.72222222222223,159.11111111111111,195.5,,199.0,170.7674418604651,,177.66666666666666,172.3448275862069,,186.1578947368421,143.5531914893617,,198.0,192.0,189.5,,181.31578947368422,170.3913043478261,,179.25,168.35714285714286
526,Don't,https://api.spotify.com/v1/audio-analysis/3pXF1nA74528Edde4of9CC,https://api.spotify.com/v1/tracks/3pXF1nA74528Edde4of9CC,spotify:track:3pXF1nA74528Edde4of9CC,Bryson Tiller,0.222,0.765,198293,0.35600000000000004,0.0,11,0.0963,-5.556,0,0.196,97.001,0.19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,41.86518327183272,43.302,7.491823464040642,4.553,55.73,51.177,47.8044,-5.7684489544895445,5.912000000000001,75.56119635796472,-273.464,167.692,441.156,55.73220000000001,-54.319305043050434,-54.17,45.73703389302047,-201.02200000000002,124.99600000000001,326.018,-15.416999999999998,-20.078215252152518,-25.759,63.43135221791759,-303.546,229.597,533.143,21.58560000000001,28.78920295202952,29.511,31.721636017092127,-107.37899999999999,129.661,237.04,56.2726,-6.5744514145141455,-16.761,51.31516919577303,-127.044,210.106,337.15,18.1122,-15.393180811808113,-17.153,26.885189948809053,-85.22200000000001,63.01,148.232,7.9176000000000055,-7.410372693726938,-6.169,34.46427088826731,-118.08,108.704,226.78400000000002,16.305800000000005,-6.170034440344403,-5.921,22.125478212385264,-82.022,58.086999999999996,140.109,11.4392,-7.155430504305043,-5.171,27.39529444204248,-117.52,82.31299999999999,199.833,13.8964,-17.854745387453875,-15.344000000000001,28.04292644604731,-131.304,82.70100000000001,214.005,3.696800000000009,-11.462543665436652,-11.498,16.132334912575054,-57.552,35.082,92.634,2.2580000000000005,,,,,,,,,,,,148.83673469387756,,,,,,,125.4186046511628,101.73076923076923,,130.0,,123.890625,,,,,129.0,,,,,,,,,,,,,98.3,,195.0,,,,,,,,,,153.66101694915255
527,Exchange,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,Bryson Tiller,0.108,0.53,194613,0.433,0.0,6,0.135,-10.598,1,0.185,160.14,0.274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,43.452925608011455,46.236999999999995,7.9269727685564675,4.08,52.887,48.806999999999995,49.3704,19.35878683834049,32.277,74.72613848680476,-196.481,228.643,425.124,77.2812,-22.47270672389128,-24.459,59.01462931646984,-172.162,188.59900000000002,360.761,12.948599999999995,-22.085273247496424,-24.728,51.82635711230258,-218.937,150.37,369.30699999999996,17.057399999999994,25.48615593705293,23.908,36.78869900508053,-57.342,155.671,213.013,55.87259999999999,-16.756294706723892,-19.3,34.731200094013055,-137.875,147.576,285.45099999999996,6.806599999999996,-5.405440629470672,-2.929,31.166350210758342,-80.947,66.084,147.031,22.3882,0.5023919885550787,1.041,33.00803113377807,-106.992,157.678,264.67,26.304199999999994,-7.0645679542203155,-7.571000000000001,23.10444811478675,-74.992,67.51100000000001,142.503,10.633999999999988,3.084679542203148,1.354,23.14109414367139,-71.881,72.259,144.14,21.186,-16.74127467811159,-15.505999999999998,23.80266834362239,-112.4,77.405,189.805,2.667599999999996,-8.379969957081546,-7.636,14.816592090700755,-51.238,29.241,80.479,3.8636,,,129.26,,,,,,,,,170.7948717948718,178.33333333333334,,,,,,,140.0,139.01785714285714,,,,,,,,,,,,,,,,,,,,,115.66666666666667,,,,,,,,,,,,158.725
