,song,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,International,Unknown,electronic,folk,hip hop,house,indie,latino,metal,pop,punk,r&b,rap,rock,popularity,mean_timbre1,median_timbre1,std_timbre1,min_timbre1,max_timbre1,range_timbre1,80Percentile_timbre1,mean_timbre2,median_timbre2,std_timbre2,min_timbre2,max_timbre2,range_timbre2,80Percentile_timbre2,mean_timbre3,median_timbre3,std_timbre3,min_timbre3,max_timbre3,range_timbre3,80Percentile_timbre3,mean_timbre4,median_timbre4,std_timbre4,min_timbre4,max_timbre4,range_timbre4,80Percentile_timbre4,mean_timbre5,median_timbre5,std_timbre5,min_timbre5,max_timbre5,range_timbre5,80Percentile_timbre5,mean_timbre6,median_timbre6,std_timbre6,min_timbre6,max_timbre6,range_timbre6,80Percentile_timbre6,mean_timbre7,median_timbre7,std_timbre7,min_timbre7,max_timbre7,range_timbre7,80Percentile_timbre7,mean_timbre8,median_timbre8,std_timbre8,min_timbre8,max_timbre8,range_timbre8,80Percentile_timbre8,mean_timbre9,median_timbre9,std_timbre9,min_timbre9,max_timbre9,range_timbre9,80Percentile_timbre9,mean_timbre10,median_timbre10,std_timbre10,min_timbre10,max_timbre10,range_timbre10,80Percentile_timbre10,mean_timbre11,median_timbre11,std_timbre11,min_timbre11,max_timbre11,range_timbre11,80Percentile_timbre11,mean_timbre12,median_timbre12,std_timbre12,min_timbre12,max_timbre12,range_timbre12,80Percentile_timbre12,lt_100,au_100,se_100,ph_100,ee_100,gt_100,my_100,gb_100,cr_100,ec_100,ar_100,is_100,global_100,uy_100,nl_100,us_100,sk_100,do_100,de_100,hu_100,gr_100,pl_100,cl_100,at_100,tw_100,fr_100,pe_100,mx_100,no_100,sg_100,it_100,sv_100,lv_100,hk_100,es_100,pa_100,lu_100,br_100,ch_100,ie_100,dk_100,fi_100,jp_100,pt_100,ca_100,co_100,nz_100,tr_100,cz_100,hn_100,be_100,id_100,bo_100
298,Bangarang (feat. Sirah),Skrillex,0.0145,0.716,215253,0.972,3.2200000000000003e-05,7,0.317,-2.302,1,0.196,110.026,0.5760000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,53.09810564663024,53.09810564663024,0.0,53.09810564663024,53.09810564663024,0.0,53.09810564663024,92.7256247723133,98.2795,52.45633027355354,-67.556,290.67900000000003,358.235,129.86520000000002,12.07091985428051,1.181,60.48554570077344,-129.702,213.608,343.31,58.93360000000001,3.1740519125683067,0.259,39.89694774770265,-130.077,181.72,311.797,33.7614,31.19964936247723,29.273000000000003,35.75927424834954,-52.81,155.339,208.149,63.0888,-32.121058287796004,-30.2335,32.55065169502351,-133.481,129.264,262.745,-11.549000000000001,-7.0729107468123855,-5.8345,26.202958142338733,-103.39200000000001,86.244,189.636,12.385000000000005,7.190716757741347,4.537,21.91392058902027,-54.665,85.59,140.255,22.10340000000001,-1.301247723132969,-2.2335000000000003,16.581030950329712,-51.291000000000004,53.577,104.868,11.232200000000002,10.842129326047358,9.457999999999998,14.693319395790018,-35.157,88.89,124.04700000000001,21.6432,-13.910152094717667,-12.8835,19.21487733311811,-105.618,57.145,162.763,0.5154000000000004,-7.241135701275045,-8.3635,17.540651348542617,-53.79600000000001,42.138000000000005,95.934,8.2026,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
299,Cool for the Summer,Demi Lovato,0.00506,0.584,214740,0.614,9.7e-05,5,0.0802,-5.5870000000000015,0,0.0363,114.075,0.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,49.6150264255911,49.6150264255911,0.0,49.6150264255911,49.6150264255911,0.0,49.6150264255911,41.181070931849796,59.622,61.1475188059525,-183.25,235.268,418.518,87.941,19.55975104311544,18.433,42.996112397610766,-150.191,206.083,356.274,45.6942,-8.003877607788596,-10.314,39.383726850655606,-150.417,463.325,613.742,16.256999999999998,9.518955493741306,3.5589999999999997,26.92815363861153,-45.49,118.10799999999999,163.59799999999998,28.8768,-21.599273991655078,-24.62,23.263564579795336,-116.86200000000001,131.736,248.598,-5.641600000000004,8.451995827538248,7.791,24.925820415126942,-80.904,77.266,158.17000000000004,28.0106,-0.016991655076494954,1.033,21.282598662070825,-89.581,88.42299999999999,178.00400000000005,14.579799999999995,-2.468586926286509,-2.8280000000000003,14.559089374842141,-62.06399999999999,50.128,112.192,9.513799999999996,0.7031905424200279,0.6,15.021880813503289,-74.235,59.946999999999996,134.18200000000002,11.6794,-12.631463143254518,-10.706,17.920650368530637,-78.79899999999999,51.12,129.91899999999998,-0.17360000000000048,-3.666390820584144,-1.751,16.14023780974701,-50.893,48.424,99.317,8.541399999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
300,Final Song,MØ,0.014,0.695,235827,0.672,8.44e-05,1,0.0756,-6.109,0,0.0345,104.988,0.245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,77,48.83512567132115,48.83512567132115,0.0,48.83512567132115,48.83512567132115,0.0,48.83512567132115,39.16099355531687,50.663000000000004,59.95392824748856,-237.558,183.99200000000002,421.55,84.647,-4.058203007518798,-9.022,54.72405366741803,-167.142,245.998,413.14,32.976,-9.176665950590763,-6.468,42.48600121914311,-241.301,200.22099999999998,441.522,20.776999999999997,14.490048335123525,11.732000000000001,31.31282584151959,-61.01,149.134,210.144,35.763000000000005,-24.07500322234157,-25.226999999999997,34.427178482179066,-113.26799999999999,157.751,271.019,2.08,12.729786251342645,13.664000000000001,30.19125687480421,-88.275,102.727,191.002,37.004,0.3452738990332977,0.7190000000000001,21.763060295301386,-89.431,136.341,225.77200000000002,15.415,-13.42373254564984,-13.161,17.314982415212032,-72.07600000000001,39.647,111.72299999999998,1.4409999999999998,0.046358754027926864,0.815,17.470396006785773,-72.093,59.31100000000001,131.404,15.565,-11.635632653061226,-10.614,19.040644245253198,-82.28,53.599,135.879,2.675,3.9203780880773365,3.613,16.538709625032148,-65.15,53.592,118.742,18.024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
301,I'll Show You,Justin Bieber,0.0427,0.314,199947,0.611,6.28e-05,9,0.184,-6.691,0,0.129,191.447,0.0604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,48.08306741573034,48.08306741573034,0.0,48.08306741573034,48.08306741573034,0.0,48.08306741573034,-1.616287921348314,3.138,57.839035754337566,-242.19299999999998,184.635,426.82800000000003,47.5662,1.3197907303370782,2.863,46.457924281732176,-146.203,166.329,312.5320000000001,40.56100000000001,-8.889161516853932,-9.089,39.536316246891204,-157.769,124.801,282.57,15.545600000000006,37.42703511235955,37.848,27.28589053976293,-40.409,141.935,182.34400000000002,59.369200000000006,-33.87082865168539,-33.9565,27.2980916324054,-140.458,89.35600000000001,229.81400000000002,-15.59779999999999,22.975724719101123,23.268,26.150674272948265,-56.461000000000006,97.43799999999999,153.899,44.30300000000002,5.058394662921349,4.150499999999999,25.29243303753131,-84.105,92.193,176.298,25.20440000000001,-12.57590870786517,-12.5975,16.484455217960885,-80.819,57.867,138.686,1.1782000000000006,-2.9046264044943815,-3.5325,18.645546861212864,-70.733,75.855,146.58800000000005,10.399800000000011,-11.87765449438202,-10.8545,16.374793915977634,-80.993,32.437,113.43,0.8432000000000002,-4.609876404494381,-5.7395,20.572446583577808,-53.818000000000005,53.049,106.867,14.127400000000007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
302,Lovers on the Sun (feat. Sam Martin),David Guetta,0.0932,0.645,203520,0.8909999999999999,3.88e-06,6,0.379,-2.505,0,0.0387,124.915,0.568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,53.58816321243525,53.58816321243525,0.0,53.58816321243525,53.58816321243525,0.0,53.58816321243525,43.25969041450777,50.3725,53.18196534629546,-169.671,221.162,390.833,86.1516,40.094562176165795,32.6915,49.64484478516922,-135.998,248.845,384.843,84.88780000000001,12.761222797927465,11.023,41.16636015925189,-146.518,165.44799999999998,311.966,35.605800000000016,22.853468911917094,24.1385,27.59863441570484,-70.619,161.497,232.11599999999999,45.3988,-32.450761658031084,-31.3165,29.4127587797178,-124.575,108.02600000000001,232.601,-12.256599999999995,13.06992098445596,10.835999999999999,27.883927679246998,-71.082,75.593,146.675,39.104000000000006,-2.093857512953368,0.4835,20.704806594094727,-78.35300000000001,87.81,166.16299999999998,13.1116,-7.032467616580313,-8.4145,17.150016391636697,-58.71,45.637,104.347,5.839600000000001,6.145428756476684,4.9670000000000005,19.657838852770787,-45.376000000000005,75.999,121.375,20.566000000000006,-10.096480569948186,-9.1185,17.097028476577357,-68.2,51.81100000000001,120.01100000000001,2.211800000000004,-1.287463730569948,-0.7070000000000001,17.62762158888172,-47.678000000000004,43.861999999999995,91.54,14.612600000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
303,Young And Beautiful,Lana Del Rey,0.271,0.307,236053,0.425,3.09e-05,11,0.11,-8.924,0,0.0372,108.693,0.136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73,47.01267930489731,47.01267930489731,0.0,47.01267930489731,47.01267930489731,0.0,47.01267930489731,-18.958597156398106,-13.824000000000002,47.889845225566475,-186.446,168.081,354.527,17.394200000000005,-0.397154818325435,2.214,32.01497856009776,-112.47399999999999,89.634,202.108,24.6238,-28.506372827804107,-27.983,33.97076179378291,-145.774,93.58200000000001,239.356,-2.9295999999999967,24.363551342812013,24.47,21.09004247730292,-30.381,98.225,128.606,42.27380000000001,-26.37185308056873,-28.372,17.41652630527671,-71.30199999999999,112.64,183.942,-15.3072,12.217952606635071,12.466,21.255471907125333,-62.563,66.345,128.90800000000002,29.854,2.835255924170616,4.065,19.480771545479726,-79.535,105.25,184.785,17.203400000000002,5.053573459715639,5.784,14.481293472381164,-49.156000000000006,75.717,124.873,15.9404,-3.8767266982622433,-2.6510000000000002,14.505904996875815,-61.059,70.222,131.281,6.9472000000000005,-10.35814691943128,-9.874,14.846993981705207,-54.963,66.729,121.692,1.578,0.28883412322274843,0.743,16.341868002651555,-46.333,43.336999999999996,89.67,13.2446,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
304,Ghost,Ella Henderson,0.0464,0.682,216107,0.836,3.13e-06,9,0.0797,-3.777,1,0.0425,104.987,0.485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,51.841128518971864,51.841128518971864,0.0,51.841128518971864,51.841128518971864,0.0,51.841128518971864,50.07960954712361,50.777,38.082520865635644,-72.08,171.13,243.21,77.18800000000002,31.257121175030605,28.901999999999997,40.93808570608882,-91.706,210.166,301.872,61.58840000000001,3.5104137086903315,4.167,38.80147433671527,-284.901,452.778,737.6790000000002,30.754400000000004,24.289900856793146,21.705,30.06266455201393,-42.343,162.985,205.32800000000003,46.58380000000001,-20.03576009791922,-23.711,26.491865944526076,-85.266,228.295,313.561,-1.9793999999999996,15.267871481028152,16.401,27.796505576841135,-85.594,98.146,183.74,37.43320000000001,5.315397796817626,4.67,20.426474451161077,-72.221,101.617,173.83800000000005,21.73680000000001,-9.143764993880051,-9.161,16.506929738418364,-63.503,48.631,112.134,4.082200000000011,-2.1963317013463888,-1.8769999999999998,15.743114242900125,-59.254,74.399,133.653,9.576,-10.954946144430846,-10.574000000000002,15.804672764074366,-97.079,39.098,136.17700000000002,1.1062000000000018,2.0246719706242358,2.086,15.065600570697455,-56.428999999999995,51.075,107.50399999999999,14.151000000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
305,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,0.0916,0.828,292593,0.609,1.21e-06,1,0.29100000000000004,-4.402,1,0.0694,109.725,0.7070000000000001,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,50.197821731748725,50.197821731748725,0.0,50.197821731748725,50.197821731748725,0.0,50.197821731748725,33.404331069609505,34.43,50.82533848379429,-154.958,322.579,477.537,71.5798,16.02717741935484,18.012999999999995,57.27682870991067,-157.685,215.52700000000002,373.212,59.0626,18.46543548387097,10.581,58.89712919003932,-207.521,411.81800000000004,619.3389999999998,56.0788,28.309910016977927,28.732,31.752349937453083,-66.531,126.475,193.00599999999997,55.79980000000001,-13.145324278438029,-21.136999999999997,43.32810514980746,-130.437,222.543,352.98,10.2786,8.7051298811545,9.4645,29.241512893570718,-88.125,108.259,196.384,30.7054,5.0347996604414265,3.9555,29.45096568936687,-127.16,136.529,263.689,25.187000000000005,-9.707364176570458,-8.915,18.30292211537827,-77.335,57.077,134.41199999999998,5.460600000000001,4.4039405772495765,2.3235,20.58297133187434,-64.24600000000001,92.679,156.925,18.7832,-18.267590831918508,-14.0525,25.736923646353933,-124.921,90.82600000000001,215.747,0.3240000000000001,-0.4881341256366722,-0.439,17.25938337743984,-52.251000000000005,55.056999999999995,107.308,14.1292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
306,Levels - Radio Edit,Avicii,0.0534,0.605,199904,0.873,0.8370000000000001,1,0.314,-5.938,0,0.0344,126.026,0.476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,65,50.52329389788294,50.52329389788294,0.0,50.52329389788294,50.52329389788294,0.0,50.52329389788294,61.734687422166864,67.33800000000001,50.02094155882674,-102.84,231.43099999999998,334.27099999999996,97.1484,28.07369613947696,27.386999999999997,48.124041805483905,-84.477,166.97299999999998,251.45,69.63840000000002,1.1241245330012453,0.917,28.755715865344964,-148.483,98.052,246.53500000000003,23.711400000000005,45.73298505603985,43.84,26.65975816945036,-41.802,127.445,169.247,67.76939999999999,-36.59975342465753,-36.911,25.613989117075,-126.53299999999999,62.239,188.77200000000002,-17.456599999999998,-2.042123287671233,-2.93,20.14526324947822,-60.38,59.486999999999995,119.867,14.3924,-0.6797870485678706,-0.43799999999999994,15.009065427582298,-57.865,73.946,131.811,10.9842,3.75548194271482,3.418,13.168795466573947,-54.909,57.023999999999994,111.933,14.0442,4.745159402241594,5.542999999999999,13.25530384335162,-57.849,43.303999999999995,101.153,15.672800000000002,-9.590623910336241,-9.255,12.827648229853663,-76.96300000000001,56.55,133.51299999999998,0.12620000000000256,-2.724260273972603,-2.394,15.57930071810059,-62.933,44.083,107.016,9.896400000000002,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
307,Sweater Weather,The Neighbourhood,0.15,0.695,240040,0.615,0.000212,7,0.0879,-5.325,0,0.042,124.015,0.414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,50.13410787878787,50.13410787878787,0.0,50.13410787878787,50.13410787878787,0.0,50.13410787878787,19.003256969696967,15.694,49.30099302956523,-158.036,228.30200000000002,386.338,53.79740000000001,25.690808484848485,31.748,47.50619359821623,-231.11900000000003,170.61,401.729,61.90260000000002,4.419014545454545,0.018000000000000002,49.81692220562206,-333.77099999999996,274.39099999999996,608.1619999999999,28.09640000000001,21.44954424242424,19.189,24.54583974665867,-48.059,113.441,161.5,38.890600000000006,-21.31730424242424,-23.41,31.138135315312468,-118.837,306.686,425.523,-3.659799999999983,-4.182490909090909,-1.3030000000000002,22.93020659797192,-98.605,76.02199999999999,174.627,14.0628,-6.232928484848485,-3.568,24.483159478297203,-119.37700000000001,122.355,241.732,11.3352,0.4062642424242423,1.0490000000000002,15.546355728180982,-53.236999999999995,55.335,108.572,12.524800000000004,1.1385345454545457,0.687,17.368891936230213,-93.898,86.521,180.419,13.725,-11.43820484848485,-10.224,17.973367560631267,-95.564,117.417,212.981,0.9516000000000028,-10.232672727272726,-10.876,16.453179406319286,-55.275,45.07899999999999,100.354,3.167000000000004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
308,Like I Can,Sam Smith,0.354,0.654,167066,0.629,1.02e-05,7,0.124,-6.612,0,0.038,99.956,0.491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,47.35570016207456,47.35570016207456,0.0,47.35570016207456,47.35570016207456,0.0,47.35570016207456,-3.793345218800648,7.667999999999999,52.16989965160736,-183.155,168.145,351.3,39.1434,-20.723207455429492,-13.932,43.24651929347288,-149.03,98.32,247.35,15.5968,-17.978862236628846,-16.14,39.48665579868933,-220.63299999999998,150.594,371.227,9.5576,21.785333873581852,20.951,23.448901738483205,-64.402,91.465,155.86700000000005,41.96020000000001,-19.816936790923823,-27.145,29.950298133455643,-93.249,129.559,222.808,-1.4033999999999982,-0.8264602917341974,1.179,27.648568799958248,-72.56,76.205,148.765,24.501000000000005,-1.130974068071313,-0.547,21.333991261752683,-89.603,126.075,215.678,13.129600000000002,-3.1029465153970825,-2.812,15.29141818257602,-61.518,43.387,104.905,8.8902,1.389478119935171,0.871,16.398151216994574,-56.638000000000005,66.259,122.897,14.4534,-10.243269043760131,-9.586,19.226497129042023,-87.514,66.831,154.345,5.3748,2.806064829821718,2.86,11.830173330780735,-35.748000000000005,40.221,75.969,13.241000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
309,Billie Jean,Michael Jackson,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,117.046,0.847,0,0,0,0,0,0,0,0,0,1,0,0,0,0,83,48.17066456692914,48.17066456692914,0.0,48.17066456692914,48.17066456692914,0.0,48.17066456692914,50.08166062992125,49.585,39.979450430285596,-56.983000000000004,220.08,277.063,82.97040000000001,-46.22379448818897,-41.44750000000001,58.6575804190726,-217.081,99.441,316.522,0.8418000000000079,18.45480472440945,13.1705,55.85859754724017,-190.782,222.394,413.176,61.70260000000001,30.496274015748032,31.159000000000002,22.93369658447701,-38.718,103.723,142.441,49.3976,-9.436052755905514,-17.999000000000006,46.3385996979293,-126.69200000000001,280.666,407.358,22.2442,-2.8169204724409447,-4.8725,25.891011315864862,-66.497,83.811,150.308,19.823600000000006,-3.2784496062992132,-2.9730000000000003,27.541501523724488,-98.259,105.18700000000001,203.446,18.33100000000001,-0.13476929133858265,-0.043,15.573325736059694,-63.178999999999995,61.935,125.11399999999999,11.5384,3.5602125984251964,3.51,20.14532270277387,-70.115,69.725,139.83999999999997,20.416400000000007,-12.256406299212598,-10.6205,22.807527618416728,-122.54299999999999,66.507,189.05,4.105,-3.241186614173228,-2.947,12.359958600406307,-59.522,44.747,104.26899999999999,6.216800000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
310,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,0.255,0.502,243491,0.7859999999999999,0.0,9,0.65,-4.378,0,0.317,169.021,0.7390000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,82,49.99026134122289,49.99026134122289,0.0,49.99026134122289,49.99026134122289,0.0,49.99026134122289,22.80143293885601,20.262,47.199468181895725,-98.874,226.468,325.342,59.6914,13.148261341222879,12.3,41.80056643453853,-128.352,236.924,365.276,44.384400000000035,-2.9543461538461533,-4.9385,46.837009045801686,-214.463,162.292,376.755,35.63200000000001,16.94817455621302,16.564,32.43603592115117,-72.289,142.03,214.319,43.566400000000016,-12.648049309664696,-14.4365,32.597240190649245,-99.859,136.683,236.542,11.681400000000028,-7.419237672583827,-9.5245,27.97908564803221,-96.59100000000001,80.244,176.83499999999995,15.269200000000017,-1.320223865877712,-1.075,29.385435038812997,-93.191,115.369,208.56,19.424000000000007,-20.41252268244576,-20.887500000000006,19.26615922530618,-85.023,41.01,126.033,-4.325399999999976,1.7456055226824458,1.5759999999999998,21.65346694198648,-74.545,79.743,154.28799999999998,20.096000000000007,-15.728098619329385,-14.265999999999998,19.20727296827554,-85.262,38.214,123.476,0.3656000000000049,-8.965266272189348,-8.555,17.152168371845026,-65.25399999999999,46.053000000000004,111.307,6.712000000000001,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,True,True,True,False,False,False,False
311,Starships,Nicki Minaj,0.16699999999999998,0.748,210627,0.727,0.0,11,0.166,-2.42,0,0.0871,125.014,0.69,0,0,0,0,0,0,0,0,0,0,0,0,1,0,68,53.23929333333334,53.23929333333334,0.0,53.23929333333334,53.23929333333334,0.0,53.23929333333334,95.411068,95.458,33.63521679065028,-74.274,217.486,291.76,119.2042,43.79551200000001,44.758,40.792061020373275,-97.8,165.81,263.61,77.56400000000002,8.125558666666667,8.285,50.39483589626909,-260.817,362.681,623.498,34.5112,43.44718533333334,43.216,25.091192431853813,-40.594,134.015,174.60899999999995,64.1448,-15.984757333333334,-20.035,34.8826561172136,-111.633,231.49099999999999,343.124,3.066200000000009,-1.7003453333333332,0.077,26.72973177627137,-99.086,65.763,164.84900000000002,21.5486,10.430284,12.37,21.003574325100256,-78.164,96.134,174.298,25.463800000000006,-5.427605333333332,-5.4585,15.202305301463488,-55.068000000000005,44.982,100.05,5.733200000000008,4.386869333333333,4.5505,15.955499615083392,-73.748,73.562,147.31,14.3882,-12.877193333333334,-10.366499999999998,22.81104097893435,-177.041,48.358000000000004,225.399,3.1924,-1.4738106666666666,-2.2485,17.14871331099857,-54.157,58.235,112.39200000000001,12.452000000000007,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
312,Under Control,Calvin Harris,0.13699999999999998,0.55,184373,0.919,0.00123,8,0.0886,-3.431,1,0.0786,126.065,0.511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,52.34277868852459,52.34277868852459,0.0,52.34277868852459,52.34277868852459,0.0,52.34277868852459,51.75623633879782,68.07600000000001,57.52268627904112,-238.916,194.912,433.82800000000003,95.8664,17.03302868852459,17.9565,38.462703762393744,-170.852,138.1,308.952,41.18980000000003,-6.588012295081966,-4.958500000000001,31.623254219355413,-185.275,156.457,341.732,12.491,28.903969945355197,26.8345,27.47915389640817,-68.376,122.522,190.898,50.7744,-31.60659699453551,-33.675,18.907108177311784,-93.876,83.07600000000001,176.952,-20.193999999999992,-7.197568306010928,-9.312999999999999,25.700698723453993,-80.578,81.43,162.00799999999998,16.818600000000004,0.5258811475409835,0.6990000000000001,17.81392647562697,-54.516999999999996,81.03399999999999,135.55100000000002,12.392000000000005,-7.081588797814207,-6.8545,13.990587315624175,-66.786,40.904,107.69,4.648800000000001,1.4191379781420763,1.3605,12.946236560299072,-42.858999999999995,55.24100000000001,98.1,10.800800000000004,-6.150842896174864,-5.8915,12.359292015050723,-55.547,40.256,95.803,4.114200000000005,2.282319672131147,2.133,13.601872605488989,-52.458,59.68,112.13799999999999,12.677400000000011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,Sweet Nothing,Calvin Harris,0.197,0.573,212560,0.929,0.000112,8,0.0567,-3.942,0,0.109,127.934,0.5820000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,72,52.17525227272726,52.17525227272726,0.0,52.17525227272726,52.17525227272726,0.0,52.17525227272726,48.35419659090909,58.494,48.09521424551074,-98.67,180.87599999999998,279.546,89.2438,22.242961363636365,23.594,35.402273477661616,-98.387,136.497,234.884,50.44460000000001,-9.698153409090908,-10.406,30.52618775219316,-143.45,388.86400000000003,532.314,10.707,15.866855681818182,14.7105,24.99952568524305,-50.743,102.414,153.157,35.8774,-31.48263181818182,-29.452,23.531957111087863,-129.015,40.95,169.96499999999997,-13.640199999999998,-10.848555681818182,-12.0855,21.21445051623988,-113.632,65.001,178.63299999999998,7.597400000000002,-0.3275954545454545,-0.594,16.576592380110664,-68.264,98.044,166.308,11.0168,-14.358704545454545,-14.2765,15.407189344632034,-75.675,39.328,115.00299999999999,-2.408399999999999,-0.8907022727272725,-0.067,12.383457590948215,-64.172,46.937,111.109,8.9478,-6.492876136363637,-4.1185,14.784574993564732,-108.271,48.946000000000005,157.21699999999996,4.8950000000000005,7.479168181818181,8.1525,13.693271946599653,-34.78,46.696000000000005,81.476,18.2508,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
314,Holy Grail,JAY Z,0.0635,0.685,338413,0.539,8.12e-06,2,0.249,-6.964,0,0.0908,145.075,0.157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,46.256876669285155,46.256876669285155,0.0,46.256876669285155,46.256876669285155,0.0,46.256876669285155,25.740096622152397,25.055999999999997,49.37753782013837,-132.026,171.13,303.156,69.977,8.257237234878245,2.5839999999999996,54.8579432201279,-138.808,169.078,307.886,56.427,0.7748523173605659,-1.84,44.41048515698979,-155.312,160.463,315.775,37.44500000000001,16.686401413982722,13.436,33.35255839265306,-83.27,161.333,244.60299999999998,45.1144,-12.338045561665357,-16.309,33.783046180810835,-110.56,99.811,210.37099999999998,13.841600000000005,8.96576983503535,10.390999999999998,27.76885238523654,-91.889,102.54899999999999,194.438,32.7536,4.299365278868813,4.361000000000001,23.79653025162724,-77.26,87.431,164.69099999999997,21.925200000000004,-11.577331500392773,-9.974,16.291399633323483,-59.427,39.443000000000005,98.87,1.9186000000000003,-1.2238067556952086,-1.504,17.86510206240883,-77.663,58.975,136.638,13.7732,-12.596906520031427,-11.219000000000001,19.36855508534821,-75.67,48.544,124.214,3.5820000000000003,-4.451815396700707,-3.6719999999999997,17.169001974470905,-56.227,54.662,110.889,9.834200000000003,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
